"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1905.57.607","Gold Solidus of Theodosius II, Constantinople, 408–420. 1905.57.607","1905.57.607","http://numismatics.org/ocre/id/ric.10.theo_ii_e.202","408","420","Theodosius II","","","Roman Empire","","Constantinopolis","Theodosius II","Solidus","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 202","","","RIC X Theodosius II (East) 202","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust facing helmeted cuirassed holding spear and shield","CONCORDIA AVGGG","Constantinopolis seated front, holding spear and Victory on glboe, prow left","","","7","20.5","4.465","https://numismatics.org/collectionimages/19001949/1905/1905.57.607.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1905/1905.57.607.rev.width175.jpg","2024-05-15T11:45:32Z"
"http://numismatics.org/collection/1929.104.17","Bronze AE4 of Theodosius II, 408–450. 1929.104.17","1929.104.17","","408","450","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Theodosius II","AE4","Roman","Coin","","","","","","Bronze","","","","","","","","","ric.10.theo_ii_e.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","[D N THEODO]SIVS P F AVG","Bust diademed draped cuirassed right","[CO]NCO[R]DIA AVG","Victory advancing left holding wreath and palm","","","6","10.5","1.098","https://numismatics.org/collectionimages/19001949/1929/1929.104.17.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1929/1929.104.17.rev.width175.jpg","2024-05-11T11:19:32Z"
"http://numismatics.org/collection/1954.94.14","Bronze AE4 of Theodosius II, 408–450. 1954.94.14","1954.94.14","","408","450","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Theodosius II","AE4","Roman","Coin","","","","","","Bronze","","","","","","","","","ric.10.theo_ii_e.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THE[ODOSIUS P F AVG]","Bust diademed draped cuirassed right","","cross within wreath","","","12","11.5","1.06","https://numismatics.org/collectionimages/19501999/1954/1954.94.14.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1954/1954.94.14.rev.width175.jpg","2024-05-16T08:06:30Z"
"http://numismatics.org/collection/1956.13.10","Gold Solidus of Theodosius II, Constantinople, 408–420. 1956.13.10","1956.13.10","http://numismatics.org/ocre/id/ric.10.theo_ii_e.202","408","420","Theodosius II","","","Roman Empire","Theodosian Dynasty","Constantinopolis","Theodosius II","Solidus","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 202","","","RIC X Theodosius II (East) 202","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust facing helmeted cuirassed holding spear and shield","CONCORDIA AVGG","Constantinopolis seated front, holding spear and Victory on globe, prow left","","","6","21.0","4.472","https://numismatics.org/collectionimages/19501999/1956/1956.13.10.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1956/1956.13.10.rev.width175.jpg","2024-05-16T09:06:12Z"
"http://numismatics.org/collection/1956.13.11","Gold Solidus of Theodosius II, Constantinople, 424–425. 1956.13.11","1956.13.11","http://numismatics.org/ocre/id/ric.10.theo_ii_e.234","425","425","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Theodosius II||Valentinian III","Solidus","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 234","","","RIC X Theodosius II (East) 234","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust facing helmeted cuirassed holding spear and shield","SALVS REI - PVB-LICAE","Two figures standing front, each holds cross with a star above and between them","","","6","21.5","4.453","https://numismatics.org/collectionimages/19501999/1956/1956.13.11.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1956/1956.13.11.rev.width175.jpg","2024-05-16T09:06:13Z"
"http://numismatics.org/collection/1957.67.14","Gold Semissis of Theodosius II, Constantinople, 444. 1957.67.14","1957.67.14","http://numismatics.org/ocre/id/ric.10.theo_ii_e.331","444","444","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Theodosius II","Semissis","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 331","","","RIC X Theodosius II (East) 331","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust diademed draped cuirassed right","VICTORIA AVGG","Victory seated right inscribing shield + XXXV","","","6","19.0","2.227","https://numismatics.org/collectionimages/19501999/1957/1957.67.14.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1957/1957.67.14.rev.width175.jpg","2024-05-16T09:52:39Z"
"http://numismatics.org/collection/1966.169.20","Gold Solidus of Theodosius II, Thessalonica, 408–450. 1966.169.20","1966.169.20","http://numismatics.org/ocre/id/ric.10.theo_ii_e.363","408","450","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Theodosius II","Solidus","Roman","Coin","","","","","Struck","Gold","","Thessalonica","","","Bisaltian District||Macedonia","RIC X Theodosius II (East) 363","","","RIC X Theodosius II (East) 363","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust facing helmeted cuirassed holding spear and shield","GLOR ORVIS TERRAR","Emperor standing facing, holding standard and cross on globe","","","6","20.0","4.452","https://numismatics.org/collectionimages/19501999/1966/1966.169.20.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1966/1966.169.20.rev.width175.jpg","2024-05-16T11:00:51Z"
"http://numismatics.org/collection/1966.196.13","Gold Solidus of Theodosius II, Constantinople, 408–420. 1966.196.13","1966.196.13","http://numismatics.org/ocre/id/ric.10.theo_ii_e.202","408","420","Theodosius II","","","Roman Empire","Theodosian Dynasty","Constantinopolis","Theodosius II","Solidus","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 202","","","RIC X Theodosius II (East) 202","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust facing helmeted cuirassed holding spear and shield","CONCORDIA AVGG","Constantinopolis seated front, holding spear and Victory on globe, prow left","","","6","21.0","4.401","https://numismatics.org/collectionimages/19501999/1966/1966.196.13.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1966/1966.196.13.rev.width175.jpg","2024-05-16T11:01:04Z"
"http://numismatics.org/collection/1967.153.182","Gold Solidus of Theodosius II, Constantinople, 441–450. 1967.153.182","1967.153.182","http://numismatics.org/ocre/id/ric.10.theo_ii_e.285","441","450","Theodosius II","","","Roman Empire","Theodosian Dynasty","Constantinopolis","Theodosius II","Solidus","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 285","","","RIC X Theodosius II (East) 285","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust facing helmeted cuirassed holding spear and shield","IMP XXXXII COS XVII P P","Constantinopolis seated left holding cross on globe, shield and spear to right, prow left","","","1","22.0","4.454","https://numismatics.org/collectionimages/19501999/1967/1967.153.182.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1967/1967.153.182.rev.width175.jpg","2024-05-16T11:18:09Z"
"http://numismatics.org/collection/1968.131.445","Gold Solidus of Theodosius II, Constantinople, 408–420. 1968.131.445","1968.131.445","http://numismatics.org/ocre/id/ric.10.theo_ii_e.202","408","420","Theodosius II","","","Roman Empire","Theodosian Dynasty","Constantinopolis","Theodosius II","Solidus","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 202","","","RIC X Theodosius II (East) 202","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust facing helmeted cuirassed holding spear and shield","CONCORDIA AVGG","Constantinopolis seated front, holding spear and Victory on globe, prow left","","","6","21.0","4.39","https://numismatics.org/collectionimages/19501999/1968/1968.131.445.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1968/1968.131.445.rev.width175.jpg","2024-05-16T11:28:53Z"
"http://numismatics.org/collection/1968.131.446","Gold Solidus of Theodosius II, Constantinople, 424–425. 1968.131.446","1968.131.446","http://numismatics.org/ocre/id/ric.10.theo_ii_e.232","424","425","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Theodosius II","Solidus","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 232","","","RIC X Theodosius II (East) 232","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust facing helmeted cuirassed holding spear and shield","GLOR ORVIS TERRAR","Emperor standing facing, holding standard, and cross on globe with star in left field","","","12","21.5","4.374","https://numismatics.org/collectionimages/19501999/1968/1968.131.446.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1968/1968.131.446.rev.width175.jpg","2024-05-16T11:28:55Z"
"http://numismatics.org/collection/1968.131.447","Gold Solidus of Theodosius II, Constantinople, 408–450. 1968.131.447","1968.131.447","http://numismatics.org/ocre/id/ric.10.theo_ii_e.284","441","441","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Theodosius II","Solidus","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 284","","","RIC X Theodosius II (East) 284","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust facing helmeted cuirassed holding spear and shield","VIRTEX ERCROM","Emperor advancing right holding trophy and dragging captive","","","6","20.5","4.385","https://numismatics.org/collectionimages/19501999/1968/1968.131.447.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1968/1968.131.447.rev.width175.jpg","2024-05-16T11:28:56Z"
"http://numismatics.org/collection/1968.131.448","Gold Solidus of Theodosius II, Constantinople, 415. 1968.131.448","1968.131.448","http://numismatics.org/ocre/id/ric.10.theo_ii_e.207","415","415","Theodosius II","","","Roman Empire","Theodosian Dynasty","Roma||Constantinopolis","Theodosius II","Solidus","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 207","","","RIC X Theodosius II (East) 207","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust helmeted cuirassed right holding spear and shield","GLORIA REI PVLIBCAE","Roma and Constantinopolis seated facing supporting central shield inscribed VOT/XV/MVLT/XX","","","6","21.0","4.397","https://numismatics.org/collectionimages/19501999/1968/1968.131.448.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1968/1968.131.448.rev.width175.jpg","2024-05-16T11:28:57Z"
"http://numismatics.org/collection/1968.131.449","Gold Solidus of Theodosius II, Constantinople, 420–422. 1968.131.449","1968.131.449","http://numismatics.org/ocre/id/ric.10.theo_ii_e.219","420","422","Theodosius II","","","Roman Empire","Theodosian Dynasty","Victory","Theodosius II","Solidus","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 219","","","RIC X Theodosius II (East) 219","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust facing helmeted cuirassed holding spear and shield","VOT XX MVLT XXX","Victory standing left supporting large cross","","","6","20.0","4.36","https://numismatics.org/collectionimages/19501999/1968/1968.131.449.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1968/1968.131.449.rev.width175.jpg","2024-05-16T11:28:58Z"
"http://numismatics.org/collection/1968.131.450","Gold Solidus of Theodosius II, Constantinople, 430–440. 1968.131.450","1968.131.450","http://numismatics.org/ocre/id/ric.10.theo_ii_e.257","430","440","Theodosius II","","","Roman Empire","Theodosian Dynasty","Constantinopolis","Theodosius II","Solidus","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 257","","","RIC X Theodosius II (East) 257","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust facing helmeted cuirassed holding spear and shield","VOT XXX MVLT XXXX","Constantinopolis seated left holding cross on globe, shield and spear to right, prow left","","","6","21.5","4.49","https://numismatics.org/collectionimages/19501999/1968/1968.131.450.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1968/1968.131.450.rev.width175.jpg","2024-05-16T11:29:00Z"
"http://numismatics.org/collection/1968.131.451","Gold Solidus of Theodosius II, Constantinople, 441–450. 1968.131.451","1968.131.451","http://numismatics.org/ocre/id/ric.10.theo_ii_e.291","441","450","Theodosius II","","","Roman Empire","Theodosian Dynasty","Constantinopolis","Theodosius II","Solidus","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 291","","","RIC X Theodosius II (East) 291","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P•F•AVG","Bust facing helmeted cuirassed holding spear and shield","IMP. XXXXII˙COS• XVII˙P˙P˙","Constantinopolis seated left holding cross on globe, shield and spear to right, prow left","","","6","21.5","4.488","https://numismatics.org/collectionimages/19501999/1968/1968.131.451.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1968/1968.131.451.rev.width175.jpg","2024-05-16T11:29:01Z"
"http://numismatics.org/collection/1968.131.453","Gold Solidus of Theodosius II, Constantinople, 424–425. 1968.131.453","1968.131.453","http://numismatics.org/ocre/id/ric.10.theo_ii_e.234","425","425","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Theodosius II||Valentinian III","Solidus","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 234","","","RIC X Theodosius II (East) 234","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust facing helmeted cuirassed holding spear and shield","SALVS REI - PVB-LICAE","Two figures standing front, each holds cross with a star above and between them","","","6","21.5","4.474","https://numismatics.org/collectionimages/19501999/1968/1968.131.453.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1968/1968.131.453.rev.width175.jpg","2024-05-16T11:29:03Z"
"http://numismatics.org/collection/1968.131.454","Gold Semissis of Theodosius II, Constantinople, 439. 1968.131.454","1968.131.454","http://numismatics.org/ocre/id/ric.10.theo_ii_e.272","439","439","Theodosius II","","","Roman Empire","Theodosian Dynasty","Victory","Theodosius II","Semissis","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 272","","","RIC X Theodosius II (East) 272","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust pearl-diademed draped cuirassed right","VICTORIA AVGG","Victory seated right inscribing shield + XXXV","","","6","19.0","2.205","https://numismatics.org/collectionimages/19501999/1968/1968.131.454.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1968/1968.131.454.rev.width175.jpg","2024-05-16T11:29:04Z"
"http://numismatics.org/collection/1968.131.455","Gold Semissis of Theodosius II, Constantinople, 444. 1968.131.455","1968.131.455","http://numismatics.org/ocre/id/ric.10.theo_ii_e.331","444","444","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Theodosius II","Semissis","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 331","","","RIC X Theodosius II (East) 331","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust pearl-diademed draped cuirassed right","VICTORIA AVGG","Victory seated right inscribing shield + XXXV","","","7","18.5","2.233","https://numismatics.org/collectionimages/19501999/1968/1968.131.455.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1968/1968.131.455.rev.width175.jpg","2024-05-16T11:29:05Z"
"http://numismatics.org/collection/1968.131.457","Gold Semissis of Theodosius II, Constantinople, 408–450. 1968.131.457","1968.131.457","http://numismatics.org/ocre/id/ric.10.theo_ii_e.270","430","430","Theodosius II","","","Roman Empire","Theodosian Dynasty","Victory","Theodosius II","Semissis","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 270","","","RIC X Theodosius II (East) 270","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust pearl diademed draped cuirassed right","VICTORIA AVGG","Victory seated right inscribing shield XX/XXX","","","6","17.5","2.225","https://numismatics.org/collectionimages/19501999/1968/1968.131.457.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1968/1968.131.457.rev.width175.jpg","2024-05-16T11:29:06Z"
"http://numismatics.org/collection/1968.131.458","Gold Tremissis of Theodosius II, Constantinople, 408–450. 1968.131.458","1968.131.458","http://numismatics.org/ocre/id/ric.10.theo_ii_e.249","408","450","Theodosius II","","","Roman Empire","Theodosian Dynasty","Victory","Theodosius II","Tremissis","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 249","","","RIC X Theodosius II (East) 249","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust pearl-diademed draped cuirassed right","VICTORIA AVGVSTORVM","Victory advancing right holding cross on globe and wreath","","","6","13.5","1.47","https://numismatics.org/collectionimages/19501999/1968/1968.131.458.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1968/1968.131.458.rev.width175.jpg","2024-05-16T11:29:07Z"
"http://numismatics.org/collection/1968.131.459","Gold Tremissis of Theodosius II, Constantinople, 408–450. 1968.131.459","1968.131.459","http://numismatics.org/ocre/id/ric.10.theo_ii_e.249","408","450","Theodosius II","","","Roman Empire","Theodosian Dynasty","Victory","Theodosius II","Tremissis","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 249","","","RIC X Theodosius II (East) 249","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust pearl diademed draped cuirassed right","VICTORIA AVGVSTORVM","Victory advancing right holding cross on globe and wreath","","","12","13.5","1.524","https://numismatics.org/collectionimages/19501999/1968/1968.131.459.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1968/1968.131.459.rev.width175.jpg","2024-05-16T11:29:08Z"
"http://numismatics.org/collection/1968.131.460","Gold Tremissis of Theodosius II, Constantinople, 444. 1968.131.460","1968.131.460","http://numismatics.org/ocre/id/ric.10.theo_ii_e.333","444","444","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Theodosius II","Tremissis","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 333","","","RIC X Theodosius II (East) 333","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust pearl-diademed draped cuirassed right","","Trophy","","","6","13.5","1.107","https://numismatics.org/collectionimages/19501999/1968/1968.131.460.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1968/1968.131.460.rev.width175.jpg","2024-05-16T11:29:10Z"
"http://numismatics.org/collection/1968.131.461","Gold Solidus of Theodosius II, Thessalonica, 408–420. 1968.131.461","1968.131.461","http://numismatics.org/ocre/id/ric.10.theo_ii_e.360","408","420","Theodosius II","","","Roman Empire","Theodosian Dynasty","Constantinopolis","Theodosius II","Solidus","Roman","Coin","","","","","Struck","Gold","","Thessalonica","","","Bisaltian District||Macedonia","RIC X Theodosius II (East) 360","","","RIC X Theodosius II (East) 360","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust facing helmeted cuirassed holding spear and shield","CONCORDIA AVGG","Constantinopolis seated right holding spear and Victory on globe, prow left","","","6","20.5","4.468","https://numismatics.org/collectionimages/19501999/1968/1968.131.461.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1968/1968.131.461.rev.width175.jpg","2024-05-16T11:29:11Z"
"http://numismatics.org/collection/1968.131.462","Gold Solidus of Theodosius II, Thessalonica, 430–440. 1968.131.462","1968.131.462","http://numismatics.org/ocre/id/ric.10.theo_ii_e.366","430","440","Theodosius II","","","Roman Empire","Theodosian Dynasty","Constantinopolis","Theodosius II","Solidus","Roman","Coin","","","","","Struck","Gold","","Thessalonica","","","Bisaltian District||Macedonia","RIC X Theodosius II (East) 366","","","RIC X Theodosius II (East) 366","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust facing helmeted cuirassed holding spear and shield","VOT XXX MVLT XXXX","Constantinopolis seated left holding sceptre and cross on globe, prow left","","","6","22.0","4.456","https://numismatics.org/collectionimages/19501999/1968/1968.131.462.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1968/1968.131.462.rev.width175.jpg","2024-05-16T11:29:12Z"
